dataset_source,session_id,turn_id,user_query,ability_domain,task_type,query_style,followup_type,emotion_tone,expected_memory_decision,expected_scope_behavior,difficulty,notes,quality_flag,source_batch,label_source,confidence,manual_reviewed,active_sections,scope_pred,topic_overlap,context_sim,tv_distance
generated_sessions,R0040,1,認知評估提到「工作記憶」差，難怪他教過就忘？,認知功能,C 臨床觀察,感嘆型,NA,領悟,REFRESH,定義工作記憶及其對學習記憶的影響,Medium,認知機制解釋,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0040,2,這種記憶力可以訓練嗎？,認知功能,E 居家訓練,追問型,訓練成效,期待,STAY,探討工作記憶訓練的可能性與限制,High,訓練成效討論,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0040,3,視覺輔助(如圖卡)對他會有幫助嗎？,認知功能,E 居家訓練,追問型,輔助策略,主動,HYBRID,解釋視覺支持在工作記憶不足時的代償作用,Medium,代償策略建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0040,4,以後背課文、背單字會不會很痛苦？,認知功能,L 後續追蹤,追問型,學業影響,憂心,HYBRID,預測工作記憶對學齡後學科學習的挑戰,Medium,長遠規劃,task_normalized:後續追蹤->L 後續追蹤,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0041,1,口語表達說有「構音異常」，就是俗稱的臭乳呆嗎？,口語表達,C 臨床觀察,直述型,NA,平靜,REFRESH,解釋構音異常與俗語的對應及科學定義,Low,術語科普,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0041,2,他把「兔子」說成「褲子」，這是哪一類的錯誤？,口語表達,C 臨床觀察,追問型,細節確認,好奇,STAY,分析語音簡化歷程(如：舌根音代替舌尖音),Medium,語音分析,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0041,3,現在四歲矯正會太早嗎？,口語表達,L 後續追蹤,追問型,治療時機,猶豫,HYBRID,說明構音治療的最佳黃金時期(一般為四歲後),Medium,時機建議,task_normalized:後續追蹤->L 後續追蹤,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0041,4,治療後可以完全恢復正常嗎？,口語表達,N 進步查詢,追問型,成效預期,期待,HYBRID,評估純構音問題的預後與治癒率,Low,成效說明,task_normalized:進步查詢->N 進步查詢,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0042,1,社會適應功能顯示「自我照顧」能力強，但「社交」極弱，這很矛盾嗎？,情緒行為與社會適應功能,D 能力剖面,疑問型,NA,困惑,REFRESH,解釋適應功能內部的各子領域不對稱現象,Medium,剖面差異解釋,task_normalized:能力剖面->D 能力剖面,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0042,2,他可以自己穿衣服，卻不敢跟小朋友打招呼，為什麼？,生活自理,C 臨床觀察,追問型,因果探討,反思,STAY,區分生理操作能力與社交互動技能的不同需求,Medium,行為分析,domain_normalized:情緒行為與社會適應功能->生活自理;task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0042,3,我們要強迫他去公園跟小朋友玩嗎？,情緒行為與社會適應功能,E 居家訓練,追問型,處置方式,焦慮,HYBRID,建議採取平行遊戲逐步過渡到聯合遊戲,Medium,社交引導建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0042,4,社交弱的孩子長大會被排擠嗎？,情緒行為與社會適應功能,L 後續追蹤,追問型,未來適應,憂心,HYBRID,探討早期社交介入對同儕關係的保護作用,High,長遠風險預估,task_normalized:後續追蹤->L 後續追蹤,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0043,1,口語理解報告說「語意理解」沒問題，但「語用」有困難？,口語理解,D 能力剖面,疑問型,NA,不解,REFRESH,區分語意(詞彙意思)與語用(情境運用)的差異,High,語言層次科普,task_normalized:能力剖面->D 能力剖面,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0043,2,是指他聽得懂字面意思，但不懂別人的笑話或諷刺嗎？,口語理解,C 臨床觀察,追問型,生活舉例,領悟,STAY,確認語用困難在生活情境中的具體表現,Medium,舉例說明,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0043,3,語用困難的孩子在團體中會很突兀嗎？,口語理解,C 臨床觀察,追問型,社交影響,憂慮,STAY,評估語用能力對同儕團體融入的影響,Medium,社交影響評估,csv_row_repaired;domain_normalized:情緒行為與社會適應功能->口語理解,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0043,4,這種能力可以透過治療師一對一教出來嗎？,口語理解,E 居家訓練,追問型,介入形式,懷疑,HYBRID,討論團體治療在提升語用能力上的優勢,Medium,治療形式建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0044,1,生活自理提到「精細動作操作」影響「進食效率」，這要看職能還是物理？,生活自理,E 居家訓練,直述型,NA,務實,REFRESH,釐清職能治療(OT)在自理與精細動作的主導地位,Low,科別分工釐清,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0044,2,他用湯匙總是灑得滿地，是手腕轉不動嗎？,精細動作,C 臨床觀察,追問型,動作分析,認真,STAY,分析手腕旋後(Supination)能力與進食的關係,Medium,動作機制分析,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0044,3,換粗柄的湯匙會比較好嗎？,生活自理,E 居家訓練,追問型,輔具諮詢,積極,HYBRID,評估適配性餐具(輔具)對自理能力的幫助,Low,輔具建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0044,4,如果改用叉子會讓他偷懶而不練習用湯匙嗎？,生活自理,E 居家訓練,追問型,教養方針,猶豫,HYBRID,平衡功能性達成與技能訓練的優先順序,Medium,教養方針平衡,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0045,1,報告說粗大動作有「肌肉低張力」，這需要吃藥嗎？,粗大動作,C 臨床觀察,疑問型,NA,緊張,REFRESH,解釋肌肉張力(Tone)與肌力(Strength)的區別及非藥物導向,High,醫療迷思釐清,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0045,2,低張力的孩子是不是容易累、不愛動？,粗大動作,C 臨床觀察,追問型,行為連結,領悟,STAY,說明低張力對體力和耐力的直接影響,Medium,臨床現象說明,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0045,3,物理治療可以把張力「練」到正常嗎？,粗大動作,E 居家訓練,追問型,預後期待,期待,STAY,解釋張力是神經系統特質，治療著重於代償與肌力加強,High,預後限制說明,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0045,4,長大以後可以參加運動校隊嗎？,粗大動作,N 進步查詢,追問型,長遠發展,好奇,HYBRID,探討低張力兒童在體育發展上的可能性與選擇,Medium,長期規劃,task_normalized:進步查詢->N 進步查詢,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0046,1,社會適應測驗中「居家生活」得分很高，這表示家長教得好嗎？,情緒行為與社會適應功能,B 分數解讀,疑問型,NA,欣慰,REFRESH,肯定家長在居家訓練上的投入與成果,Low,正向回饋,task_normalized:分數解讀->B 分數解讀,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0046,2,為什麼在「社區運用」卻變得很差？,情緒行為與社會適應功能,D 能力剖面,追問型,環境差異,不解,STAY,分析封閉環境(家)與開放環境(社區)的能力轉移問題,Medium,環境差異分析,task_normalized:能力剖面->D 能力剖面,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0046,3,我們應該多帶他去超市或公園練習嗎？,生活自理,E 居家訓練,追問型,實踐方案,積極,HYBRID,鼓勵社區融合教育並提供實作建議,Low,社區實作建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0046,4,這會寫入早療個案管理計畫(IFSP)嗎？,整體概況,L 後續追蹤,追問型,行政流程,認真,HYBRID,說明IFSP/IEP與評估報告的連結性,Medium,行政流程說明,task_normalized:後續追蹤->L 後續追蹤,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0047,1,認知功能評估提到「因果概念」薄弱，是指他不准壞事發生嗎？,認知功能,C 臨床觀察,疑問型,NA,困惑,REFRESH,解釋發展心理學中的因果邏輯概念(Cause and Effect),Medium,專業術語轉譯,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0047,2,他把東西推下桌看它掉下去，這是在練習因果嗎？,認知功能,C 臨床觀察,追問型,行為詮釋,好奇,STAY,確認感覺運動階段的因果探索行為,Medium,行為詮釋,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0047,3,這跟以後學數學的邏輯有關嗎？,認知功能,D 能力剖面,追問型,學業關聯,思考,STAY,說明基礎邏輯概念對未來數理思維的奠基作用,Medium,學業發展關聯,task_normalized:能力剖面->D 能力剖面,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0047,4,有什麼實驗型遊戲可以教因果？,認知功能,E 居家訓練,追問型,遊戲推薦,主動,HYBRID,推薦噴水池、開關玩具等因果誘發活動,Low,活動建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0048,1,感覺統合說有「觸覺尋求」，但他卻不喜歡穿襪子？,感覺統合,C 臨床觀察,疑問型,NA,矛盾,REFRESH,解釋尋求(Seeking)與防禦(Defensiveness)可能共存的現象,High,複雜感統現象,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0048,2,這是不是代表他的觸覺調節出了問題？,感覺統合,C 臨床觀察,追問型,病理確認,擔憂,STAY,說明觸覺調節障礙(Tactile Dysregulation)的機制,Medium,機制說明,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0048,3,刷身體(Wilbarger Protocol)真的有效嗎？,感覺統合,E 居家訓練,追問型,療法詢問,懷疑,HYBRID,介紹觸覺刷的使用前提與專業指導必要性,High,特定療法評析,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0048,4,自己在家刷會不會有危險？,感覺統合,E 居家訓練,追問型,安全性,緊張,STAY,強調感統刷需經專業評估避免反效果,Medium,安全警示,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0049,1,口語表達評估說「句子長度(MLU)」不足，四歲應該多長？,口語表達,B 分數解讀,疑問型,NA,平靜,REFRESH,解釋平均句子長度(MLU)與年齡的對應關係,Medium,發展常模比對,task_normalized:分數解讀->B 分數解讀,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0049,2,他現在只會用三個字，算幾歲的水準？,口語表達,B 分數解讀,追問型,落後程度,憂慮,STAY,換算MLU對應的語言年齡,Low,落後程度估算,task_normalized:分數解讀->B 分數解讀,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0049,3,我們要教他連接詞(例如：因為...所以)嗎？,口語表達,E 居家訓練,追問型,教學目標,主動,HYBRID,建議複句與連接詞的教學時機與方法,Medium,教學目標建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0049,4,增加句子長度會改善他的情緒宣洩嗎？,情緒行為與社會適應功能,C 臨床觀察,追問型,跨域成效,思考,HYBRID,探討語言表達能力提升如何減少行為問題,Medium,跨域成效分析,csv_row_repaired,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0050,1,整體概況寫著「建議入托兒所接受同儕刺激」，這算是一種治療嗎？,情緒行為與社會適應功能,E 居家訓練,疑問型,NA,好奇,REFRESH,解釋環境刺激(Environment Stimulation)在早療的角色,Medium,環境教育意義,domain_normalized:整體概況->情緒行為與社會適應功能;task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0050,2,一定要去幼兒園嗎？請保姆帶不行嗎？,整體概況,E 居家訓練,追問型,替代方案,焦慮,STAY,比較幼兒園團體互動與保姆一對一的優劣,Medium,療育環境對比,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0050,3,如果他在學校跟不上，老師會不會想退學？,情緒行為與社會適應功能,C 臨床觀察,追問型,學校適應,恐懼,STAY,說明融合教育政策與親師溝通的重要性,Medium,入學權益說明,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0050,4,入學前我們要做什麼準備？,整體概況,L 後續追蹤,追問型,轉銜準備,積極,HYBRID,列出入托前的能力清單與心理準備,Low,轉銜準備,task_normalized:後續追蹤->L 後續追蹤,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0051,1,口腔動作評估說「下顎穩定度」不足，這會影響說話清晰度嗎？,口腔動作,C 臨床觀察,疑問型,NA,認真,REFRESH,解釋下顎穩定度對口部精細動作與發音的影響,Medium,機制關聯,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0051,2,他咬東西很慢、不愛吃肉，是因為下顎沒力嗎？,口腔動作,C 臨床觀察,追問型,生活現象,領悟,STAY,連結下顎力量與咀嚼耐力、食物偏好,Medium,生活現象說明,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0051,3,用嚼嚼樂(Chewy Tubes)訓練有效嗎？,口腔動作,E 居家訓練,追問型,器材詢問,積極,HYBRID,說明口部訓練器材的使用方法與目的,Medium,器材諮詢,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0051,4,這會讓他的臉型變好看嗎？,整體概況,C 臨床觀察,追問型,外觀影響,好奇,HYBRID,探討口腔肌肉功能與顏面發育的間接關係,Medium,外觀關聯討論,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0052,1,報告說精細動作有「視覺搜尋」問題，所以他找不到襪子？,精細動作,C 臨床觀察,感嘆型,NA,恍然大悟,REFRESH,確認視覺搜尋(Visual Search)與生活自理的關聯,Low,現象連結,task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0052,2,這跟他的專注力有關，還是眼睛的問題？,認知功能,C 臨床觀察,追問型,原因釐清,思考,STAY,區分視覺知覺與選擇性注意力的重疊影響,High,機制辨析,domain_normalized:整體概況->認知功能;task_normalized:臨床觀察->C 臨床觀察,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0052,3,在雜亂的背景中找東西，這可以練嗎？,精細動作,E 居家訓練,追問型,練習方法,積極,HYBRID,推薦「威利在哪裡」或居家雜物尋找遊戲,Low,練習建議,task_normalized:治療建議->E 居家訓練,batch_R,gpt_initial_label,,,,,,,
generated_sessions,R0052,4,這會影響以後上課看黑板抄筆記嗎？,認知功能,L 後續追蹤,追問型,學習預測,憂心,HYBRID,預測視覺搜尋能力對未來學齡學習的挑戰,Medium,長遠預測,task_normalized:後續追蹤->L 後續追蹤,batch_R,gpt_initial_label,,,,,,,
